# generated by Aaron Ludlow following http://adsabs.harvard.edu/abs/2014MNRAS.441..378L
#log10(M200 [10^10 Msun/h]), c=r200/r_s; 
 -1.794990e+01  6.251242e+01
 -1.789980e+01  6.240526e+01
 -1.784970e+01  6.222607e+01
 -1.779960e+01  6.204453e+01
 -1.774950e+01  6.186302e+01
 -1.769940e+01  6.168517e+01
 -1.764930e+01  6.150348e+01
 -1.759920e+01  6.132461e+01
 -1.754910e+01  6.114779e+01
 -1.749900e+01  6.096599e+01
 -1.744890e+01  6.078965e+01
 -1.739880e+01  6.061402e+01
 -1.734870e+01  6.093220e+01
 -1.729860e+01  6.075348e+01
 -1.724850e+01  6.057395e+01
 -1.719840e+01  6.046334e+01
 -1.714830e+01  6.028543e+01
 -1.709820e+01  2.929841e+00
 -1.704810e+01  5.992501e+01
 -1.699800e+01  5.974838e+01
 -1.694790e+01  5.956833e+01
 -1.689779e+01  5.939047e+01
 -1.684769e+01  5.921495e+01
 -1.679760e+01  5.903484e+01
 -1.674750e+01  5.885952e+01
 -1.669740e+01  5.868519e+01
 -1.664730e+01  5.850565e+01
 -1.659719e+01  5.879502e+01
 -1.654709e+01  5.868517e+01
 -1.649699e+01  5.850335e+01
 -1.644689e+01  5.832693e+01
 -1.639679e+01  5.814879e+01
 -1.634669e+01  5.796956e+01
 -1.629659e+01  5.779436e+01
 -1.624649e+01  5.761612e+01
 -1.619639e+01  5.743942e+01
 -1.614629e+01  5.726544e+01
 -1.609619e+01  5.708706e+01
 -1.604609e+01  5.691296e+01
 -1.599599e+01  5.674012e+01
 -1.594589e+01  5.656197e+01
 -1.589579e+01  5.645150e+01
 -1.584569e+01  5.670859e+01
 -1.579559e+01  5.652811e+01
 -1.574549e+01  5.635341e+01
 -1.569539e+01  5.617719e+01
 -1.564529e+01  5.599931e+01
 -1.559519e+01  5.582578e+01
 -1.554509e+01  5.564950e+01
 -1.549499e+01  5.547422e+01
 -1.544489e+01  5.530183e+01
 -1.539479e+01  5.512549e+01
 -1.534469e+01  5.495275e+01
 -1.529459e+01  5.483948e+01
 -1.524449e+01  5.466285e+01
 -1.519439e+01  5.449227e+01
 -1.514429e+01  5.471950e+01
 -1.509419e+01  5.454066e+01
 -1.504409e+01  5.436773e+01
 -1.499399e+01  5.419356e+01
 -1.494389e+01  5.401731e+01
 -1.489379e+01  5.384559e+01
 -1.484369e+01  5.367140e+01
 -1.479359e+01  5.349771e+01
 -1.474349e+01  5.332714e+01
 -1.469339e+01  5.315302e+01
 -1.464329e+01  5.303598e+01
 -1.459319e+01  5.286640e+01
 -1.454309e+01  5.269188e+01
 -1.449299e+01  5.252289e+01
 -1.444289e+01  5.272078e+01
 -1.439279e+01  5.254378e+01
 -1.434269e+01  5.237284e+01
 -1.429259e+01  5.220095e+01
 -1.424249e+01  5.202645e+01
 -1.419238e+01  5.185668e+01
 -1.414228e+01  5.168480e+01
 -1.409218e+01  5.151285e+01
 -1.404208e+01  5.139513e+01
 -1.399198e+01  5.122301e+01
 -1.394188e+01  5.105323e+01
 -1.389178e+01  5.088557e+01
 -1.384168e+01  5.071343e+01
 -1.379158e+01  5.088511e+01
 -1.374148e+01  5.071536e+01
 -1.369138e+01  5.054054e+01
 -1.364128e+01  5.037167e+01
 -1.359118e+01  5.020225e+01
 -1.354108e+01  5.002961e+01
 -1.349098e+01  4.986204e+01
 -1.344088e+01  4.974023e+01
 -1.339078e+01  4.956986e+01
 -1.334068e+01  4.940320e+01
 -1.329058e+01  4.923349e+01
 -1.324048e+01  4.906563e+01
 -1.319038e+01  4.921534e+01
 -1.314028e+01  4.904244e+01
 -1.309018e+01  4.887378e+01
 -1.304008e+01  4.870630e+01
 -1.298998e+01  4.853388e+01
 -1.293988e+01  4.836733e+01
 -1.288978e+01  4.820047e+01
 -1.283968e+01  4.807437e+01
 -1.278958e+01  4.790878e+01
 -1.273948e+01  4.774170e+01
 -1.268938e+01  4.757343e+01
 -1.263928e+01  4.740902e+01
 -1.258918e+01  4.724194e+01
 -1.253908e+01  4.736476e+01
 -1.248898e+01  4.719851e+01
 -1.243888e+01  4.702837e+01
 -1.238878e+01  4.686192e+01
 -1.233868e+01  4.669687e+01
 -1.228858e+01  4.656858e+01
 -1.223848e+01  4.640423e+01
 -1.218838e+01  4.623980e+01
 -1.213828e+01  4.607125e+01
 -1.208818e+01  4.590810e+01
 -1.203808e+01  4.574373e+01
 -1.198798e+01  4.584627e+01
 -1.193788e+01  4.568138e+01
 -1.188778e+01  4.551406e+01
 -1.183768e+01  4.534746e+01
 -1.178757e+01  4.518379e+01
 -1.173747e+01  4.505539e+01
 -1.168737e+01  4.489105e+01
 -1.163727e+01  4.472840e+01
 -1.158717e+01  4.456098e+01
 -1.153707e+01  4.439913e+01
 -1.148697e+01  4.423758e+01
 -1.143687e+01  4.407142e+01
 -1.138677e+01  4.415674e+01
 -1.133667e+01  4.399238e+01
 -1.128657e+01  4.382584e+01
 -1.123647e+01  4.366363e+01
 -1.118637e+01  4.353555e+01
 -1.113627e+01  4.337123e+01
 -1.108617e+01  4.321004e+01
 -1.103607e+01  4.304564e+01
 -1.098597e+01  4.288379e+01
 -1.093587e+01  4.272379e+01
 -1.088577e+01  4.255946e+01
 -1.083567e+01  4.262658e+01
 -1.078557e+01  4.246503e+01
 -1.073547e+01  4.229880e+01
 -1.068537e+01  4.213827e+01
 -1.063527e+01  4.201059e+01
 -1.058517e+01  4.184647e+01
 -1.053507e+01  4.168699e+01
 -1.048497e+01  4.152562e+01
 -1.043487e+01  4.136396e+01
 -1.038477e+01  4.120561e+01
 -1.033467e+01  4.125444e+01
 -1.028457e+01  4.109253e+01
 -1.023447e+01  4.093278e+01
 -1.018437e+01  4.076896e+01
 -1.013427e+01  4.060955e+01
 -1.008417e+01  4.048205e+01
 -1.003407e+01  4.031875e+01
 -9.983968e+00  4.016098e+01
 -9.933867e+00  4.000277e+01
 -9.883767e+00  3.984147e+01
 -9.833668e+00  3.987884e+01
 -9.783567e+00  3.971818e+01
 -9.733467e+00  3.955671e+01
 -9.683367e+00  3.939881e+01
 -9.633266e+00  3.923832e+01
 -9.583166e+00  3.910813e+01
 -9.533066e+00  3.895130e+01
 -9.482965e+00  3.879077e+01
 -9.432866e+00  3.863403e+01
 -9.382766e+00  3.847838e+01
 -9.332665e+00  3.849617e+01
 -9.282565e+00  3.833905e+01
 -9.232465e+00  3.818181e+01
 -9.182364e+00  3.802095e+01
 -9.132264e+00  3.786509e+01
 -9.082165e+00  3.773462e+01
 -9.032064e+00  3.757607e+01
 -8.981964e+00  3.742126e+01
 -8.931864e+00  3.726407e+01
 -8.881763e+00  3.710791e+01
 -8.831663e+00  3.711662e+01
 -8.781563e+00  3.695722e+01
 -8.731462e+00  3.680108e+01
 -8.681363e+00  3.664637e+01
 -8.631263e+00  3.648718e+01
 -8.581162e+00  3.635806e+01
 -8.531062e+00  3.620422e+01
 -8.480962e+00  3.604639e+01
 -8.430861e+00  3.589372e+01
 -8.380761e+00  3.588934e+01
 -8.330662e+00  3.573163e+01
 -8.280561e+00  3.557792e+01
 -8.230461e+00  3.542210e+01
 -8.180361e+00  3.526682e+01
 -8.130260e+00  3.511435e+01
 -8.080160e+00  3.498137e+01
 -8.030060e+00  3.482832e+01
 -7.979959e+00  3.467689e+01
 -7.929860e+00  3.465782e+01
 -7.879760e+00  3.450499e+01
 -7.829659e+00  3.435264e+01
 -7.779559e+00  3.419597e+01
 -7.729459e+00  3.404461e+01
 -7.679358e+00  3.389249e+01
 -7.629258e+00  3.375905e+01
 -7.579159e+00  3.360879e+01
 -7.529058e+00  3.345668e+01
 -7.478958e+00  3.342865e+01
 -7.428858e+00  3.327751e+01
 -7.378757e+00  3.312351e+01
 -7.328657e+00  3.297173e+01
 -7.278557e+00  3.282184e+01
 -7.228456e+00  3.266806e+01
 -7.178357e+00  3.251869e+01
 -7.128257e+00  3.238905e+01
 -7.078156e+00  3.234984e+01
 -7.028056e+00  3.219999e+01
 -6.977956e+00  3.204964e+01
 -6.927856e+00  3.189668e+01
 -6.877755e+00  3.174811e+01
 -6.827655e+00  3.159800e+01
 -6.777555e+00  3.144744e+01
 -6.727455e+00  3.130009e+01
 -6.677355e+00  3.127144e+01
 -6.627254e+00  3.112116e+01
 -6.577154e+00  3.097297e+01
 -6.527054e+00  3.082122e+01
 -6.476954e+00  3.067334e+01
 -6.426854e+00  3.052643e+01
 -6.376754e+00  3.037533e+01
 -6.326653e+00  3.022940e+01
 -6.276553e+00  3.017661e+01
 -6.226453e+00  3.004203e+01
 -6.176353e+00  2.989536e+01
 -6.126252e+00  2.974740e+01
 -6.076152e+00  2.959855e+01
 -6.026052e+00  2.945313e+01
 -5.975952e+00  2.930543e+01
 -5.925852e+00  2.915897e+01
 -5.875751e+00  2.909868e+01
 -5.825651e+00  2.896457e+01
 -5.775551e+00  2.881856e+01
 -5.725451e+00  2.867374e+01
 -5.675351e+00  2.852481e+01
 -5.625251e+00  2.838098e+01
 -5.575151e+00  2.823712e+01
 -5.525050e+00  2.816617e+01
 -5.474950e+00  2.802188e+01
 -5.424849e+00  2.787657e+01
 -5.374749e+00  2.774366e+01
 -5.324649e+00  2.760052e+01
 -5.274549e+00  2.745535e+01
 -5.224449e+00  2.731096e+01
 -5.174349e+00  2.723802e+01
 -5.124249e+00  2.709147e+01
 -5.074148e+00  2.694780e+01
 -5.024048e+00  2.680554e+01
 -4.973948e+00  2.667176e+01
 -4.923848e+00  2.653032e+01
 -4.873748e+00  2.638913e+01
 -4.823648e+00  2.630584e+01
 -4.773547e+00  2.616417e+01
 -4.723447e+00  2.602170e+01
 -4.673347e+00  2.587748e+01
 -4.623246e+00  2.573707e+01
 -4.573146e+00  2.560618e+01
 -4.523047e+00  2.546422e+01
 -4.472946e+00  2.537961e+01
 -4.422846e+00  2.523609e+01
 -4.372746e+00  2.509498e+01
 -4.322645e+00  2.495549e+01
 -4.272545e+00  2.481231e+01
 -4.222445e+00  2.467351e+01
 -4.172345e+00  2.459473e+01
 -4.122245e+00  2.445105e+01
 -4.072145e+00  2.431230e+01
 -4.022044e+00  2.417299e+01
 -3.971944e+00  2.403153e+01
 -3.921844e+00  2.389404e+01
 -3.871743e+00  2.379868e+01
 -3.821643e+00  2.365818e+01
 -3.771543e+00  2.353007e+01
 -3.721443e+00  2.338992e+01
 -3.671343e+00  2.325167e+01
 -3.621243e+00  2.311524e+01
 -3.571142e+00  2.301391e+01
 -3.521042e+00  2.287666e+01
 -3.470942e+00  2.274021e+01
 -3.420841e+00  2.259993e+01
 -3.370742e+00  2.247299e+01
 -3.320642e+00  2.233711e+01
 -3.270541e+00  2.223220e+01
 -3.220441e+00  2.209670e+01
 -3.170341e+00  2.195991e+01
 -3.120240e+00  2.182261e+01
 -3.070140e+00  2.168840e+01
 -3.020041e+00  2.155958e+01
 -2.969940e+00  2.145315e+01
 -2.919840e+00  2.131892e+01
 -2.869740e+00  2.118155e+01
 -2.819639e+00  2.104762e+01
 -2.769539e+00  2.091468e+01
 -2.719439e+00  2.080283e+01
 -2.669338e+00  2.067685e+01
 -2.619239e+00  2.054358e+01
 -2.569139e+00  2.040743e+01
 -2.519038e+00  2.027560e+01
 -2.468938e+00  2.014271e+01
 -2.418838e+00  2.002923e+01
 -2.368737e+00  1.989761e+01
 -2.318637e+00  1.976400e+01
 -2.268538e+00  1.963762e+01
 -2.218437e+00  1.950719e+01
 -2.168337e+00  1.939095e+01
 -2.118237e+00  1.925958e+01
 -2.068136e+00  1.912941e+01
 -2.018036e+00  1.899552e+01
 -1.967936e+00  1.886643e+01
 -1.917835e+00  1.875674e+01
 -1.867735e+00  1.862338e+01
 -1.817635e+00  1.849452e+01
 -1.767534e+00  1.836483e+01
 -1.717434e+00  1.823383e+01
 -1.667335e+00  1.811688e+01
 -1.617235e+00  1.799172e+01
 -1.567135e+00  1.786203e+01
 -1.517035e+00  1.773478e+01
 -1.466934e+00  1.760491e+01
 -1.416834e+00  1.748522e+01
 -1.366734e+00  1.735839e+01
 -1.316633e+00  1.722807e+01
 -1.266533e+00  1.710659e+01
 -1.216433e+00  1.698671e+01
 -1.166332e+00  1.685675e+01
 -1.116232e+00  1.673144e+01
 -1.066132e+00  1.660549e+01
 -1.016031e+00  1.647786e+01
 -9.659309e-01  1.635670e+01
 -9.158325e-01  1.623438e+01
 -8.657322e-01  1.610825e+01
 -8.156318e-01  1.598474e+01
 -7.655315e-01  1.585987e+01
 -7.154312e-01  1.573533e+01
 -6.653309e-01  1.561241e+01
 -6.152306e-01  1.548974e+01
 -5.651303e-01  1.536677e+01
 -5.150299e-01  1.524443e+01
 -4.649296e-01  1.511861e+01
 -4.148293e-01  1.499743e+01
 -3.647289e-01  1.487329e+01
 -3.146286e-01  1.475210e+01
 -2.645283e-01  1.463156e+01
 -2.144280e-01  1.450973e+01
 -1.643295e-01  1.438364e+01
 -1.142292e-01  1.426386e+01
 -6.412887e-02  1.414194e+01
 -1.402855e-02  1.402442e+01
  3.607178e-02  1.390036e+01
  8.617211e-02  1.377836e+01
  1.362724e-01  1.365993e+01
  1.863727e-01  1.354230e+01
  2.364731e-01  1.341416e+01
  2.865734e-01  1.329959e+01
  3.366738e-01  1.318236e+01
  3.867741e-01  1.305488e+01
  4.368744e-01  1.293880e+01
  4.869747e-01  1.282166e+01
  5.370750e-01  1.270404e+01
  5.871734e-01  1.258230e+01
  6.372738e-01  1.246528e+01
  6.873741e-01  1.234961e+01
  7.374744e-01  1.222603e+01
  7.875748e-01  1.210926e+01
  8.376751e-01  1.199564e+01
  8.877754e-01  1.188480e+01
  9.378758e-01  1.175789e+01
  9.879761e-01  1.164617e+01
  1.038076e+00  1.153441e+01
  1.088177e+00  1.140842e+01
  1.138277e+00  1.129789e+01
  1.188377e+00  1.118802e+01
  1.238478e+00  1.106365e+01
  1.288578e+00  1.095431e+01
  1.338676e+00  1.084335e+01
  1.388777e+00  1.072069e+01
  1.438877e+00  1.061395e+01
  1.488977e+00  1.050346e+01
  1.539078e+00  1.038263e+01
  1.589178e+00  1.027586e+01
  1.639278e+00  1.016599e+01
  1.689379e+00  1.004705e+01
  1.739479e+00  9.942715e+00
  1.789579e+00  9.834444e+00
  1.839680e+00  9.716625e+00
  1.889780e+00  9.611825e+00
  1.939880e+00  9.505993e+00
  1.989981e+00  9.390273e+00
  2.040081e+00  9.286190e+00
  2.090179e+00  9.168603e+00
  2.140280e+00  9.067416e+00
  2.190380e+00  8.964156e+00
  2.240480e+00  8.849683e+00
  2.290581e+00  8.750035e+00
  2.340681e+00  8.647631e+00
  2.390781e+00  8.534776e+00
  2.440882e+00  8.436741e+00
  2.490982e+00  8.321487e+00
  2.541082e+00  8.225605e+00
  2.591183e+00  8.128599e+00
  2.641283e+00  8.015885e+00
  2.691383e+00  7.921037e+00
  2.741484e+00  7.810659e+00
  2.791584e+00  7.715622e+00
  2.841682e+00  7.622507e+00
  2.891783e+00  7.513334e+00
  2.941883e+00  7.420487e+00
  2.991983e+00  7.315007e+00
  3.042084e+00  7.221774e+00
  3.092184e+00  7.117701e+00
  3.142284e+00  7.028250e+00
  3.192385e+00  6.922508e+00
  3.242485e+00  6.834840e+00
  3.292585e+00  6.733661e+00
  3.342686e+00  6.644452e+00
  3.392786e+00  6.558725e+00
  3.442886e+00  6.458895e+00
  3.492987e+00  6.372623e+00
  3.543087e+00  6.276229e+00
  3.593185e+00  6.191189e+00
  3.643286e+00  6.095233e+00
  3.693386e+00  6.013696e+00
  3.743486e+00  5.917892e+00
  3.793587e+00  5.837949e+00
  3.843687e+00  5.746564e+00
  3.893787e+00  5.665115e+00
  3.943888e+00  5.576166e+00
  3.993988e+00  5.498865e+00
  4.044088e+00  5.409235e+00
  4.094189e+00  5.323306e+00
  4.144289e+00  5.247935e+00
  4.194389e+00  5.162142e+00
  4.244490e+00  5.089676e+00
  4.294590e+00  5.006210e+00
  4.344690e+00  4.934352e+00
  4.394789e+00  4.854639e+00
  4.444889e+00  4.773911e+00
  4.494989e+00  4.705529e+00
  4.545090e+00  4.629311e+00
  4.595190e+00  4.560234e+00
  4.645290e+00  4.486740e+00
  4.695391e+00  4.413797e+00
  4.745491e+00  4.347976e+00
  4.795591e+00  4.278135e+00
  4.845692e+00  4.215561e+00
  4.895792e+00  4.146162e+00
  4.945892e+00  4.079842e+00
  4.995993e+00  4.019710e+00
  5.046093e+00  3.954885e+00
  5.096193e+00  3.892255e+00
  5.146292e+00  3.834631e+00
  5.196392e+00  3.774195e+00
  5.246492e+00  3.715288e+00
  5.296593e+00  3.660328e+00
  5.346693e+00  3.604356e+00
  5.396793e+00  3.549191e+00
  5.446894e+00  3.493678e+00
  5.496994e+00  3.444334e+00
  5.547094e+00  3.398144e+00
  5.597195e+00  3.354956e+00
  5.647295e+00  3.315580e+00
  5.697395e+00  3.279274e+00
  5.747496e+00  3.245602e+00
  5.797596e+00  3.214963e+00
  5.847696e+00  3.186619e+00
  5.897795e+00  3.160545e+00
  5.947895e+00  3.136868e+00
  5.997995e+00  3.114892e+00
  6.048096e+00  3.094840e+00
  6.098196e+00  3.076672e+00
  6.148296e+00  3.059757e+00
  6.198397e+00  3.044448e+00
  6.248497e+00  3.030554e+00
  6.298597e+00  3.017689e+00
  6.348698e+00  3.006091e+00
  6.398798e+00  2.995532e+00
  6.448898e+00  2.985838e+00
  6.498999e+00  2.977122e+00
  6.549099e+00  2.969171e+00
  6.599199e+00  2.961942e+00
  6.649298e+00  2.955460e+00
  6.699398e+00  2.949578e+00
  6.749498e+00  2.944285e+00
  6.799599e+00  2.939548e+00
  6.849699e+00  2.935279e+00
  6.899799e+00  2.931457e+00
  6.949900e+00  2.928033e+00
  7.000000e+00  2.924930e+00
